Ente;Liste/Gruppi;Voti;Year
ABRUZZO;DC;281223;1953
ABRUZZO;PCI;149158;1953
ABRUZZO;PSI;67403;1953
ABRUZZO;MSI;63027;1953
ABRUZZO;P.NAZ.MONARCHICO;52600;1953
ABRUZZO;PLI;18652;1953
ABRUZZO;PSDI;18564;1953
ABRUZZO;PRI;17150;1953
ABRUZZO;UN.SOCIAL.INDIP.;6274;1953
ABRUZZO;ALL.DEMOC.NAZIONALE;3927;1953
MOLISE;DC;94202;1953
MOLISE;PLI;30179;1953
MOLISE;PCI;28206;1953
MOLISE;P.NAZ.MONARCHICO;19680;1953
MOLISE;MSI;14694;1953
MOLISE;PSI;10729;1953
MOLISE;PRI;3613;1953
MOLISE;UN.SOCIAL.INDIP.;2405;1953
MOLISE;UNITA'POPOLARE;997;1953
CAMPANIA;DC;483268;1953
CAMPANIA;P.NAZ.MONARCHICO;293581;1953
CAMPANIA;PCI;278960;1953
CAMPANIA;MSI;100997;1953
CAMPANIA;PSI;98290;1953
CAMPANIA;PLI;43710;1953
CAMPANIA;PSDI;30886;1953
CAMPANIA;UN.SOCIAL.INDIP.;9482;1953
CAMPANIA;PRI;8980;1953
CAMPANIA;P.MONARCHICO NAZ.IT.;8089;1953
CAMPANIA;ALL.DEMOC.NAZIONALE;7959;1953
CAMPANIA;CENTRO POLITICO IT.;1922;1953
CAMPANIA;MOV.NAZIONALE IT.;1257;1953
CAMPANIA;M.GARIB.PART.D'ITALIA;762;1953
CAMPANIA;DC;310181;1953
CAMPANIA;P.NAZ.MONARCHICO;183917;1953
CAMPANIA;PCI;145847;1953
CAMPANIA;PSI;50616;1953
CAMPANIA;MSI;47143;1953
CAMPANIA;PLI;36771;1953
CAMPANIA;PSDI;29143;1953
CAMPANIA;PRI;10049;1953
CAMPANIA;UN.SOCIAL.INDIP.;8943;1953
CAMPANIA;ALL.DEMOC.NAZIONALE;4434;1953
CAMPANIA;UN.NAZ.DEM.IMP.PUB.;982;1953
PUGLIA;DC;347583;1953
PUGLIA;PCI;244992;1953
PUGLIA;P.NAZ.MONARCHICO;152051;1953
PUGLIA;PSI;90033;1953
PUGLIA;MSI;48840;1953
PUGLIA;PLI;16294;1953
PUGLIA;PSDI;12989;1953
PUGLIA;UN.SOCIAL.INDIP.;10263;1953
PUGLIA;PRI;6727;1953
PUGLIA;P.CRIST.MILITANTE;1473;1953
PUGLIA;ALL.DEMOC.NAZIONALE;1279;1953
PUGLIA;UN.NAZ.DEM.IMP.PUB.;621;1953
PUGLIA;P.UNIONE NAZIONALE;563;1953
PUGLIA;DC;278569;1953
PUGLIA;PCI;140999;1953
PUGLIA;P.NAZ.MONARCHICO;99994;1953
PUGLIA;MSI;63807;1953
PUGLIA;PSI;56814;1953
PUGLIA;PLI;24113;1953
PUGLIA;PSDI;10646;1953
PUGLIA;LISTA MONARCHICA;6759;1953
PUGLIA;PRI;5275;1953
PUGLIA;UN.SOCIAL.INDIP.;5022;1953
PUGLIA;ALL.DEMOC.NAZIONALE;2012;1953
BASILICATA;DC;127198;1953
BASILICATA;PCI;79827;1953
BASILICATA;P.NAZ.MONARCHICO;31889;1953
BASILICATA;MSI;21367;1953
BASILICATA;PSI;20901;1953
BASILICATA;PSDI;11639;1953
BASILICATA;PLI;7425;1953
BASILICATA;UN.SOCIAL.INDIP.;3766;1953
BASILICATA;PRI;2395;1953
BASILICATA;ALL.DEMOC.NAZIONALE;859;1953
BASILICATA;IND;530;1953
CALABRIA;DC;377653;1953
CALABRIA;PCI;193993;1953
CALABRIA;PSI;104044;1953
CALABRIA;P.NAZ.MONARCHICO;82063;1953
CALABRIA;MSI;71551;1953
CALABRIA;PLI;32493;1953
CALABRIA;PSDI;24841;1953
CALABRIA;PRI;19930;1953
CALABRIA;UN.SOCIAL.INDIP.;13048;1953
CALABRIA;ALL.DEMOC.NAZIONALE;7128;1953
CALABRIA;CENTRO POLITICO IT.;3331;1953
SICILIA;DC;415989;1953
SICILIA;PCI;249399;1953
SICILIA;P.NAZ.MONARCHICO;147633;1953
SICILIA;MSI;135756;1953
SICILIA;PSI;77861;1953
SICILIA;PLI;72705;1953
SICILIA;PSDI;37047;1953
SICILIA;PRI;15690;1953
SICILIA;UN.SOCIAL.INDIP.;12454;1953
SICILIA;ALL.DEMOC.NAZIONALE;4121;1953
SICILIA;CENTRO POLITICO IT.;4002;1953
SICILIA;UN.NAZ.DEM.IMP.PUB.;1515;1953
SICILIA;DC;415656;1953
SICILIA;PCI;248095;1953
SICILIA;MSI;132012;1953
SICILIA;P.NAZ.MONARCHICO;116354;1953
SICILIA;PSI;92185;1953
SICILIA;PLI;33119;1953
SICILIA;PRI;21992;1953
SICILIA;PSDI;18910;1953
SICILIA;ALL.DEMOC.NAZIONALE;15566;1953
SICILIA;UN.SOCIAL.INDIP.;13694;1953
SARDEGNA;DC;269933;1953
SARDEGNA;PCI;137297;1953
SARDEGNA;P.NAZ.MONARCHICO;65271;1953
SARDEGNA;PSI;58552;1953
SARDEGNA;MSI;53211;1953
SARDEGNA;PS D'AZ.;24990;1953
SARDEGNA;PLI;17902;1953
SARDEGNA;PSDI;14826;1953
SARDEGNA;PRI;2943;1953
SARDEGNA;ALL.DEMOC.NAZIONALE;1920;1953
VALLE D'AOSTA;DC;27607;1953
VALLE D'AOSTA;IND.SIN.;21920;1953
VALLE D'AOSTA;MSI;2274;1953
PIEMONTE;DC;704911;1972
PIEMONTE;PCI;601773;1972
PIEMONTE;PSI;228932;1972
PIEMONTE;PLI;166333;1972
PIEMONTE;PSDI;146185;1972
PIEMONTE;MSI;111397;1972
PIEMONTE;PRI;71310;1972
PIEMONTE;PSIUP;38148;1972
PIEMONTE;PC(MARX-LEN)IT;12149;1972
PIEMONTE;MANIFESTO;11023;1972
PIEMONTE;MOV.POL.LAV.;7057;1972
PIEMONTE;RINN.DEM.NAZ.;5893;1972
PIEMONTE;DC;384577;1972
PIEMONTE;PCI;175772;1972
PIEMONTE;PSI;99917;1972
PIEMONTE;PSDI;59914;1972
PIEMONTE;PLI;57144;1972
PIEMONTE;MSI;29328;1972
PIEMONTE;PRI;27530;1972
PIEMONTE;PSIUP;14150;1972
PIEMONTE;MANIFESTO;5881;1972
PIEMONTE;MOV.POL.LAV.;3310;1972
PIEMONTE;PC(MARX-LEN)IT;2148;1972
LIGURIA;DC;428681;1972
LIGURIA;PCI;404477;1972
LIGURIA;PSI;143557;1972
LIGURIA;MSI;78684;1972
LIGURIA;PLI;74925;1972
LIGURIA;PSDI;68111;1972
LIGURIA;PRI;45371;1972
LIGURIA;PSIUP;19339;1972
LIGURIA;MANIFESTO;6755;1972
LIGURIA;STELLA ROSSA-R.S.;4776;1972
LIGURIA;MOV.POL.LAV.;2803;1972
LIGURIA;PC(MARX-LEN)IT;1976;1972
LOMBARDIA;DC;981922;1972
LOMBARDIA;PCI;807810;1972
LOMBARDIA;PSI;352922;1972
LOMBARDIA;MSI;195108;1972
LOMBARDIA;PLI;174939;1972
LOMBARDIA;PSDI;140150;1972
LOMBARDIA;PRI;112966;1972
LOMBARDIA;PSIUP;51218;1972
LOMBARDIA;MANIFESTO;24420;1972
LOMBARDIA;MOV.POL.LAV.;13002;1972
LOMBARDIA;PC(MARX-LEN)IT;9615;1972
LOMBARDIA;UN.FORZE DEM.;2190;1972
LOMBARDIA;DC;471005;1972
LOMBARDIA;PCI;182220;1972
LOMBARDIA;PSI;130761;1972
LOMBARDIA;PSDI;69158;1972
LOMBARDIA;PLI;55290;1972
LOMBARDIA;MSI;51826;1972
LOMBARDIA;PRI;26576;1972
LOMBARDIA;PSIUP;24090;1972
LOMBARDIA;MANIFESTO;6931;1972
LOMBARDIA;MOV.POL.LAV.;5966;1972
LOMBARDIA;PC(MARX-LEN)IT;2000;1972
LOMBARDIA;DC;613071;1972
LOMBARDIA;PCI;169043;1972
LOMBARDIA;PSI;106568;1972
LOMBARDIA;PSDI;58821;1972
LOMBARDIA;MSI;51215;1972
LOMBARDIA;PLI;41432;1972
LOMBARDIA;PSIUP;29452;1972
LOMBARDIA;PRI;18527;1972
LOMBARDIA;MOV.POL.LAV.;7143;1972
LOMBARDIA;MANIFESTO;6999;1972
LOMBARDIA;PC(MARX-LEN)IT;3361;1972
LOMBARDIA;DC;186338;1972
LOMBARDIA;PCI;145266;1972
LOMBARDIA;PSI;71003;1972
LOMBARDIA;MSI;26089;1972
LOMBARDIA;PSDI;18579;1972
LOMBARDIA;PLI;14968;1972
LOMBARDIA;PSIUP;11575;1972
LOMBARDIA;PRI;7924;1972
LOMBARDIA;MANIFESTO;2804;1972
LOMBARDIA;MOV.POL.LAV.;1599;1972
LOMBARDIA;PC(MARX-LEN)IT;724;1972
TRENTINO ALTO ADIGE;DC;200136;1972
TRENTINO ALTO ADIGE;PPST;153674;1972
TRENTINO ALTO ADIGE;PCI;38855;1972
TRENTINO ALTO ADIGE;PSI;35846;1972
TRENTINO ALTO ADIGE;PSDI;25215;1972
TRENTINO ALTO ADIGE;MSI;19044;1972
TRENTINO ALTO ADIGE;PLI;14826;1972
TRENTINO ALTO ADIGE;PRI;9567;1972
TRENTINO ALTO ADIGE;PSIUP;6793;1972
TRENTINO ALTO ADIGE;MANIFESTO;3442;1972
TRENTINO ALTO ADIGE;MOV.POL.LAV.;2734;1972
VENETO;DC;867645;1972
VENETO;PCI;238681;1972
VENETO;PSI;128984;1972
VENETO;PSDI;81009;1972
VENETO;MSI;70474;1972
VENETO;PLI;54850;1972
VENETO;PSIUP;32244;1972
VENETO;PRI;29863;1972
VENETO;MANIFESTO;7958;1972
VENETO;MOV.POL.LAV.;6717;1972
VENETO;PC(MARX-LEN)IT;2724;1972
VENETO;DC;438488;1972
VENETO;PCI;188742;1972
VENETO;PSI;102686;1972
VENETO;PSDI;62322;1972
VENETO;MSI;38779;1972
VENETO;PLI;33707;1972
VENETO;PSIUP;24560;1972
VENETO;PRI;22520;1972
VENETO;MOV.POL.LAV.;7025;1972
VENETO;MANIFESTO;4615;1972
VENETO;PC(MARX-LEN)IT;2719;1972
FRIULI VENEZIA GIULIA;DC;347284;1972
FRIULI VENEZIA GIULIA;PCI;133866;1972
FRIULI VENEZIA GIULIA;PSI;96331;1972
FRIULI VENEZIA GIULIA;PSDI;72663;1972
FRIULI VENEZIA GIULIA;MSI;42049;1972
FRIULI VENEZIA GIULIA;PLI;23625;1972
FRIULI VENEZIA GIULIA;PRI;16545;1972
FRIULI VENEZIA GIULIA;PSIUP;16253;1972
FRIULI VENEZIA GIULIA;MANIFESTO;4189;1972
FRIULI VENEZIA GIULIA;MOV.POL.LAV.;3716;1972
EMILIA ROMAGNA;PCI;693342;1972
EMILIA ROMAGNA;DC;379542;1972
EMILIA ROMAGNA;PSI;119636;1972
EMILIA ROMAGNA;PSDI;90814;1972
EMILIA ROMAGNA;PRI;87313;1972
EMILIA ROMAGNA;MSI;65043;1972
EMILIA ROMAGNA;PLI;54730;1972
EMILIA ROMAGNA;PSIUP;40367;1972
EMILIA ROMAGNA;MANIFESTO;9451;1972
EMILIA ROMAGNA;MOV.POL.LAV.;3814;1972
EMILIA ROMAGNA;PC(MARX-LEN)IT;1884;1972
EMILIA ROMAGNA;PCI;486124;1972
EMILIA ROMAGNA;DC;340722;1972
EMILIA ROMAGNA;PSI;100912;1972
EMILIA ROMAGNA;PSDI;70098;1972
EMILIA ROMAGNA;MSI;43916;1972
EMILIA ROMAGNA;PLI;38773;1972
EMILIA ROMAGNA;PSIUP;32780;1972
EMILIA ROMAGNA;PRI;15988;1972
EMILIA ROMAGNA;MANIFESTO;5099;1972
EMILIA ROMAGNA;MOV.POL.LAV.;2746;1972
EMILIA ROMAGNA;PC(MARX-LEN)IT;1221;1972
TOSCANA;PCI;438360;1972
TOSCANA;DC;288685;1972
TOSCANA;PSI;81627;1972
TOSCANA;MSI;47428;1972
TOSCANA;PSDI;43382;1972
TOSCANA;PLI;26197;1972
TOSCANA;PRI;18487;1972
TOSCANA;PSIUP;14522;1972
TOSCANA;PC(MARX-LEN)IT;5955;1972
TOSCANA;MANIFESTO;5690;1972
TOSCANA;MOV.POL.LAV.;1934;1972
TOSCANA;PCI;323410;1972
TOSCANA;DC;296254;1972
TOSCANA;PSI;83417;1972
TOSCANA;MSI;53983;1972
TOSCANA;PSDI;46743;1972
TOSCANA;PRI;29530;1972
TOSCANA;PSIUP;20954;1972
TOSCANA;PLI;18821;1972
TOSCANA;MANIFESTO;5716;1972
TOSCANA;PC(MARX-LEN)IT;1492;1972
TOSCANA;MOV.POL.LAV.;1473;1972
TOSCANA;STELLA ROSSA-R.S.;1199;1972
TOSCANA;PCI;251951;1972
TOSCANA;DC;159913;1972
TOSCANA;PSI;50167;1972
TOSCANA;MSI;26824;1972
TOSCANA;PSDI;21142;1972
TOSCANA;PSIUP;13399;1972
TOSCANA;PRI;12344;1972
TOSCANA;PLI;10299;1972
TOSCANA;MANIFESTO;2908;1972
TOSCANA;MOV.POL.LAV.;897;1972
MARCHE;DC;354708;1972
MARCHE;PCI;295156;1972
MARCHE;PSI;70808;1972
MARCHE;MSI;47109;1972
MARCHE;PSDI;39321;1972
MARCHE;PRI;33525;1972
MARCHE;PSIUP;22721;1972
MARCHE;PLI;21817;1972
MARCHE;MANIFESTO;9862;1972
MARCHE;MOV.POL.LAV.;3445;1972
UMBRIA;PCI;244642;1972
UMBRIA;DC;201618;1972
UMBRIA;PSI;60907;1972
UMBRIA;MSI;44362;1972
UMBRIA;PSDI;24117;1972
UMBRIA;PSIUP;16842;1972
UMBRIA;PRI;16005;1972
UMBRIA;PLI;10414;1972
UMBRIA;MANIFESTO;4431;1972
UMBRIA;MOV.POL.LAV.;1198;1972
UMBRIA;PC(MARX-LEN)IT;966;1972
LAZIO;DC;963134;1972
LAZIO;PCI;761554;1972
LAZIO;MSI;413437;1972
LAZIO;PSI;212354;1972
LAZIO;PSDI;154616;1972
LAZIO;PLI;115268;1972
LAZIO;PRI;96232;1972
LAZIO;MANIFESTO;32151;1972
LAZIO;PSIUP;27981;1972
LAZIO;AZ.CR.POP.;7333;1972
LAZIO;MOV.POL.LAV.;5177;1972
LAZIO;PC(MARX-LEN)IT;5023;1972
LAZIO;STELLA ROSSA-R.S.;3133;1972
LAZIO;FR.UOMO QUALUNQUE;1017;1972
ABRUZZO;DC;344061;1972
ABRUZZO;PCI;192601;1972
ABRUZZO;MSI;54646;1972
ABRUZZO;PSI;49004;1972
ABRUZZO;PSDI;28107;1972
ABRUZZO;PLI;14671;1972
ABRUZZO;PRI;11467;1972
ABRUZZO;PSIUP;9791;1972
ABRUZZO;MOV.POL.LAV.;4406;1972
ABRUZZO;MANIFESTO;3632;1972
ABRUZZO;PC(MARX-LEN)IT;1885;1972
MOLISE;DC;102959;1972
MOLISE;PCI;32430;1972
MOLISE;PSDI;13455;1972
MOLISE;MSI;13403;1972
MOLISE;PSI;9484;1972
MOLISE;PLI;5383;1972
MOLISE;PRI;4555;1972
MOLISE;PSIUP;3097;1972
MOLISE;PART.AGRICOLTORI;1706;1972
MOLISE;MOV.POL.LAV.;519;1972
CAMPANIA;DC;641626;1972
CAMPANIA;PCI;460661;1972
CAMPANIA;MSI;335104;1972
CAMPANIA;PSI;138198;1972
CAMPANIA;PSDI;82918;1972
CAMPANIA;PRI;47471;1972
CAMPANIA;PLI;42568;1972
CAMPANIA;PSIUP;21526;1972
CAMPANIA;MANIFESTO;12710;1972
CAMPANIA;PAPI;10128;1972
CAMPANIA;PC(MARX-LEN)IT;7542;1972
CAMPANIA;MOV.POL.LAV.;4311;1972
CAMPANIA;DC;425374;1972
CAMPANIA;PCI;157698;1972
CAMPANIA;MSI;120575;1972
CAMPANIA;PSI;82553;1972
CAMPANIA;PSDI;43012;1972
CAMPANIA;PLI;29554;1972
CAMPANIA;PRI;25028;1972
CAMPANIA;PSIUP;18728;1972
CAMPANIA;MANIFESTO;7038;1972
CAMPANIA;PAPI;5176;1972
CAMPANIA;MOV.POL.LAV.;1214;1972
PUGLIA;DC;435694;1972
PUGLIA;PCI;301295;1972
PUGLIA;MSI;133305;1972
PUGLIA;PSI;111373;1972
PUGLIA;PSDI;44730;1972
PUGLIA;PLI;23589;1972
PUGLIA;PRI;15691;1972
PUGLIA;PSIUP;14110;1972
PUGLIA;MANIFESTO;4296;1972
PUGLIA;PC(MARX-LEN)IT;3035;1972
PUGLIA;MOV.POL.LAV.;1762;1972
PUGLIA;DC;386808;1972
PUGLIA;PCI;206149;1972
PUGLIA;MSI;114225;1972
PUGLIA;PSI;87013;1972
PUGLIA;PSDI;27081;1972
PUGLIA;PRI;22404;1972
PUGLIA;PLI;18999;1972
PUGLIA;MOV.POL.LAV.;7490;1972
PUGLIA;PC(MARX-LEN)IT;5975;1972
PUGLIA;PSIUP;5861;1972
PUGLIA;MANIFESTO;5029;1972
BASILICATA;DC;161476;1972
BASILICATA;PCI;81858;1972
BASILICATA;PSI;32169;1972
BASILICATA;MSI;22531;1972
BASILICATA;PSDI;15948;1972
BASILICATA;PSIUP;5856;1972
BASILICATA;PLI;4630;1972
BASILICATA;PRI;2850;1972
BASILICATA;MOV.POL.LAV.;1156;1972
CALABRIA;DC;392790;1972
CALABRIA;PCI;260038;1972
CALABRIA;PSI;124553;1972
CALABRIA;MSI;122381;1972
CALABRIA;PSDI;33247;1972
CALABRIA;PSIUP;20564;1972
CALABRIA;PRI;20271;1972
CALABRIA;PLI;16394;1972
CALABRIA;MANIFESTO;6272;1972
CALABRIA;MOV.POL.LAV.;4061;1972
CALABRIA;PC(MARX-LEN)IT;3259;1972
SICILIA;DC;519531;1972
SICILIA;PCI;275725;1972
SICILIA;MSI;243661;1972
SICILIA;PSI;101710;1972
SICILIA;PLI;50663;1972
SICILIA;PSDI;44527;1972
SICILIA;PSIUP;39135;1972
SICILIA;PRI;36704;1972
SICILIA;MANIFESTO;8289;1972
SICILIA;MOV.POL.LAV.;4793;1972
SICILIA;PC(MARX-LEN)IT;4224;1972
SICILIA;PCS (MARX.-LEN.);2958;1972
SICILIA;AZ.CR.POP.;1735;1972
SICILIA;DC;487342;1972
SICILIA;PCI;262524;1972
SICILIA;MSI;158424;1972
SICILIA;PSI;115565;1972
SICILIA;PSDI;48178;1972
SICILIA;PRI;40357;1972
SICILIA;PLI;38554;1972
SICILIA;PSIUP;27059;1972
SICILIA;MANIFESTO;9810;1972
SICILIA;PC(MARX-LEN)IT;3023;1972
SICILIA;MOV.POL.LAV.;2981;1972
SICILIA;FR.NAZ.SIC.;2884;1972
SARDEGNA;DC;327901;1972
SARDEGNA;PCI;202593;1972
SARDEGNA;MSI;90547;1972
SARDEGNA;PSI;65289;1972
SARDEGNA;PSDI;30937;1972
SARDEGNA;PLI;26655;1972
SARDEGNA;PSIUP;22626;1972
SARDEGNA;PRI;19993;1972
SARDEGNA;MANIFESTO;6912;1972
SARDEGNA;MOV.POL.LAV.;5027;1972
SARDEGNA;PC(MARX-LEN)IT;3138;1972
VALLE D'AOSTA;DC-UV-RV-PSDI;34083;1972
VALLE D'AOSTA;DEM.POP.;28886;1972
VALLE D'AOSTA;PLI;3462;1972
VALLE D'AOSTA;MSI;2475;1972
FRIULI VENEZIA GIULIA;DC;78270;1972
FRIULI VENEZIA GIULIA;PCI;54345;1972
FRIULI VENEZIA GIULIA;MSI;27350;1972
FRIULI VENEZIA GIULIA;PLI;16959;1972
FRIULI VENEZIA GIULIA;PSI;14251;1972
FRIULI VENEZIA GIULIA;PSDI;13642;1972
FRIULI VENEZIA GIULIA;PRI;9443;1972
FRIULI VENEZIA GIULIA;PSIUP;2850;1972
FRIULI VENEZIA GIULIA;MOV.POL.LAV.;775;1972
PIEMONTE;DC;426427;1992
PIEMONTE;LEGA LOMBARDA;342749;1992
PIEMONTE;PSI;318377;1992
PIEMONTE;PDS;307661;1992
PIEMONTE;RIFONDAZIONE COMUNISTA;156176;1992
PIEMONTE;PRI;121685;1992
PIEMONTE;MSI-DN;114207;1992
PIEMONTE;PLI;78962;1992
PIEMONTE;FEDERAZIONE DEI VERDI;67959;1992
PIEMONTE;LA RETE-MOV.DEM.;65871;1992
PIEMONTE;LISTA PANNELLA;47014;1992
PIEMONTE;LEGA ALPINA PIEMONT;43181;1992
PIEMONTE;PSDI;39690;1992
PIEMONTE;VERDI-VERDI;25887;1992
PIEMONTE;PARTITO PENSIONATI;25167;1992
PIEMONTE;LISTA REFERENDUM;24775;1992
PIEMONTE;LA LEGA CAS-PENS.;17985;1992
PIEMONTE;PIEMONT LIBER;11257;1992
PIEMONTE;FEDERALISMO-PENS.UV.;4558;1992
PIEMONTE;DC;226194;1992
PIEMONTE;LEGA LOMBARDA;162444;1992
PIEMONTE;PSI;97244;1992
PIEMONTE;PDS;86409;1992
PIEMONTE;PLI;76681;1992
PIEMONTE;RIFONDAZIONE COMUNISTA;44405;1992
PIEMONTE;PRI;28881;1992
PIEMONTE;LEGA ALPINA PIEMONT;26522;1992
PIEMONTE;MSI-DN;25319;1992
PIEMONTE;FEDERAZIONE DEI VERDI;25148;1992
PIEMONTE;PSDI;15972;1992
PIEMONTE;LA RETE-MOV.DEM.;14876;1992
PIEMONTE;PARTITO PENSIONATI;12353;1992
PIEMONTE;LISTA PANNELLA;11357;1992
PIEMONTE;LISTA REFERENDUM;6110;1992
PIEMONTE;FEDERALISMO-PENS.UV.;3674;1992
LIGURIA;DC;270362;1992
LIGURIA;PDS;230913;1992
LIGURIA;LEGA LOMBARDA;176547;1992
LIGURIA;PSI;136401;1992
LIGURIA;RIFONDAZIONE COMUNISTA;91250;1992
LIGURIA;PRI;58824;1992
LIGURIA;MSI-DN;55336;1992
LIGURIA;FEDERAZIONE DEI VERDI;45007;1992
LIGURIA;PLI;41368;1992
LIGURIA;PSDI;22764;1992
LIGURIA;PARTITO PENSIONATI;18940;1992
LIGURIA;LISTA PANNELLA;18903;1992
LIGURIA;LA LEGA CAS-PENS.;17828;1992
LIGURIA;LA RETE-MOV.DEM.;17760;1992
LIGURIA;LISTA REFERENDUM;14653;1992
LIGURIA;CPA;13525;1992
LIGURIA;FEDERALISMO-PENS.UV.;2818;1992
LIGURIA;PART.EUROPA 2000;1994;1992
LOMBARDIA;LEGA LOMBARDA;653131;1992
